mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time,hop
fig15.obj,4,1,heuristic,0,10,0.530071,-1,10
fig15.obj,4,1,heuristic,1,19504,0.529852,4135,10
fig15.obj,4,1,heuristic,2,6943,0.529787,3953,10
fig15.obj,4,1,heuristic,3,2652,0.529767,3918,10
fig15.obj,4,1,heuristic,4,834,0.52976,3918,10
fig15.obj,4,1,heuristic,5,245,0.529758,3916,10
fig15.obj,4,1,heuristic,6,80,0.529757,3914,10
fig15.obj,4,1,heuristic,7,22,0.529757,3899,10
fig15.obj,4,1,heuristic,8,9,0.529757,3896,10
fig15.obj,4,1,heuristic,9,2,0.529757,3903,10
fig15.obj,4,1,heuristic,10,0,0.529757,3901,10
fig15.obj,3,1,edge order,0,-1,4.31877,-1,-1
fig15.obj,3,1,edge order,1,27218,4.31789,2809,-1
fig15.obj,3,1,edge order,2,6487,4.31774,2960,-1
fig15.obj,3,1,edge order,3,845,4.31772,2996,-1
fig15.obj,3,1,edge order,4,79,4.31771,2997,-1
fig15.obj,3,1,edge order,5,5,4.31771,2999,-1
fig15.obj,3,1,edge order,6,1,4.31771,3012,-1
fig15.obj,3,1,edge order,7,0,4.31771,3002,-1
fig15.obj,3,1,greedy,0,-1,4.31877,-1,-1
fig15.obj,3,1,greedy,1,21167,4.31811,3079,-1
fig15.obj,3,1,greedy,2,8734,4.31786,3016,-1
fig15.obj,3,1,greedy,3,3378,4.31778,3007,-1
fig15.obj,3,1,greedy,4,1022,4.31773,3020,-1
fig15.obj,3,1,greedy,5,332,4.31772,3025,-1
fig15.obj,3,1,greedy,6,97,4.31772,3027,-1
fig15.obj,3,1,greedy,7,25,4.31772,3020,-1
fig15.obj,3,1,greedy,8,5,4.31771,3020,-1
fig15.obj,3,1,greedy,9,2,4.31771,3017,-1
fig15.obj,3,1,greedy,10,0,4.31771,3015,-1
fig15.obj,3,1,random,0,-1,4.31877,-1,-1
fig15.obj,3,1,random,1,27246,4.31786,3005,-1
fig15.obj,3,1,random,2,6360,4.31774,3123,-1
fig15.obj,3,1,random,3,901,4.31772,3160,-1
fig15.obj,3,1,random,4,109,4.31772,3157,-1
fig15.obj,3,1,random,5,11,4.31771,3161,-1
fig15.obj,3,1,random,6,4,4.31771,3188,-1
fig15.obj,3,1,random,7,0,4.31771,3163,-1
fig15.obj,3,1,heuristic,0,-1,4.31877,-1,-1
fig15.obj,3,1,heuristic,1,21167,4.31811,3110,-1
fig15.obj,3,1,heuristic,2,8734,4.31786,3067,-1
fig15.obj,3,1,heuristic,3,3378,4.31778,3059,-1
fig15.obj,3,1,heuristic,4,1022,4.31773,3066,-1
fig15.obj,3,1,heuristic,5,332,4.31772,3068,-1
fig15.obj,3,1,heuristic,6,97,4.31772,3065,-1
fig15.obj,3,1,heuristic,7,25,4.31772,3078,-1
fig15.obj,3,1,heuristic,8,5,4.31771,3061,-1
fig15.obj,3,1,heuristic,9,2,4.31771,3067,-1
fig15.obj,3,1,heuristic,10,0,4.31771,3065,-1
stripe1.obj,2,0,edge order,0,-1,0.000123543,-1,-1
stripe1.obj,2,0,edge order,1,29399,0.00012326,1433,-1
stripe1.obj,2,0,edge order,2,15685,0.00012322,1956,-1
stripe1.obj,2,0,edge order,3,5211,0.000123214,1890,-1
stripe1.obj,2,0,edge order,4,723,0.000123213,1836,-1
stripe1.obj,2,0,edge order,5,0,0.000123213,1849,-1
stripe1.obj,2,0,greedy,0,-1,0.000123543,-1,-1
stripe1.obj,2,0,greedy,1,29397,0.00012326,2211,-1
stripe1.obj,2,0,greedy,2,15684,0.00012322,2198,-1
stripe1.obj,2,0,greedy,3,5202,0.000123214,1977,-1
stripe1.obj,2,0,greedy,4,723,0.000123213,1862,-1
stripe1.obj,2,0,greedy,5,3,0.000123213,1864,-1
stripe1.obj,2,0,greedy,6,2,0.000123213,1860,-1
stripe1.obj,2,0,greedy,7,3,0.000123213,1856,-1
stripe1.obj,2,0,greedy,8,2,0.000123213,1861,-1
stripe1.obj,2,0,greedy,9,1,0.000123213,1856,-1
stripe1.obj,2,0,greedy,10,0,0.000123213,1859,-1
stripe1.obj,2,0,random,0,-1,0.000123543,-1,-1
stripe1.obj,2,0,random,1,34589,0.000123246,1894,-1
stripe1.obj,2,0,random,2,13060,0.000123217,1977,-1
stripe1.obj,2,0,random,3,3036,0.000123213,1936,-1
stripe1.obj,2,0,random,4,325,0.000123213,1927,-1
stripe1.obj,2,0,random,5,4,0.000123213,1941,-1
stripe1.obj,2,0,random,6,3,0.000123213,1926,-1
stripe1.obj,2,0,random,7,0,0.000123213,1926,-1
stripe1.obj,2,0,heuristic,0,-1,0.000123543,-1,-1
stripe1.obj,2,0,heuristic,1,29397,0.00012326,2251,-1
stripe1.obj,2,0,heuristic,2,15684,0.00012322,2232,-1
stripe1.obj,2,0,heuristic,3,5202,0.000123214,2010,-1
stripe1.obj,2,0,heuristic,4,723,0.000123213,1891,-1
stripe1.obj,2,0,heuristic,5,3,0.000123213,1889,-1
stripe1.obj,2,0,heuristic,6,2,0.000123213,1890,-1
stripe1.obj,2,0,heuristic,7,3,0.000123213,1899,-1
stripe1.obj,2,0,heuristic,8,2,0.000123213,1891,-1
stripe1.obj,2,0,heuristic,9,1,0.000123213,1888,-1
stripe1.obj,2,0,heuristic,10,0,0.000123213,1890,-1
stripe1.obj,3,0,edge order,0,-1,4.8089e-07,-1,-1
stripe1.obj,3,0,edge order,1,29894,1.97826e-07,1418,-1
stripe1.obj,3,0,edge order,2,16002,1.58233e-07,1936,-1
stripe1.obj,3,0,edge order,3,5631,1.521e-07,1862,-1
stripe1.obj,3,0,edge order,4,727,1.51298e-07,1811,-1
stripe1.obj,3,0,edge order,5,0,1.51298e-07,1823,-1
stripe1.obj,3,0,greedy,0,-1,4.8089e-07,-1,-1
stripe1.obj,3,0,greedy,1,29758,1.97827e-07,2194,-1
stripe1.obj,3,0,greedy,2,15919,1.58233e-07,2189,-1
stripe1.obj,3,0,greedy,3,5628,1.521e-07,1971,-1
stripe1.obj,3,0,greedy,4,798,1.51298e-07,1832,-1
stripe1.obj,3,0,greedy,5,54,1.51298e-07,1859,-1
stripe1.obj,3,0,greedy,6,52,1.51298e-07,1831,-1
stripe1.obj,3,0,greedy,7,18,1.51298e-07,1828,-1
stripe1.obj,3,0,greedy,8,7,1.51298e-07,1828,-1
stripe1.obj,3,0,greedy,9,0,1.51298e-07,1832,-1
stripe1.obj,3,0,random,0,-1,4.8089e-07,-1,-1
stripe1.obj,3,0,random,1,35176,1.85429e-07,1874,-1
stripe1.obj,3,0,random,2,13431,1.55087e-07,1953,-1
stripe1.obj,3,0,random,3,3302,1.51593e-07,1905,-1
stripe1.obj,3,0,random,4,277,1.51298e-07,1894,-1
stripe1.obj,3,0,random,5,0,1.51298e-07,1900,-1
stripe1.obj,3,0,heuristic,0,-1,4.8089e-07,-1,-1
stripe1.obj,3,0,heuristic,1,29758,1.97827e-07,2232,-1
stripe1.obj,3,0,heuristic,2,15919,1.58233e-07,2220,-1
stripe1.obj,3,0,heuristic,3,5628,1.521e-07,1998,-1
stripe1.obj,3,0,heuristic,4,798,1.51298e-07,1868,-1
stripe1.obj,3,0,heuristic,5,54,1.51298e-07,1869,-1
stripe1.obj,3,0,heuristic,6,52,1.51298e-07,1866,-1
stripe1.obj,3,0,heuristic,7,18,1.51298e-07,1870,-1
stripe1.obj,3,0,heuristic,8,7,1.51298e-07,1866,-1
stripe1.obj,3,0,heuristic,9,0,1.51298e-07,1867,-1
stripe1.obj,4,0,edge order,0,1,1.25714,-1,1
stripe1.obj,4,0,edge order,1,32580,1.24246,1785,1
stripe1.obj,4,0,edge order,2,21325,1.23009,1846,1
stripe1.obj,4,0,edge order,3,8450,1.22511,1749,1
stripe1.obj,4,0,edge order,4,2779,1.22341,1730,1
stripe1.obj,4,0,edge order,5,1104,1.22236,1720,1
stripe1.obj,4,0,edge order,6,465,1.22144,1720,1
stripe1.obj,4,0,edge order,7,225,1.22054,1719,1
stripe1.obj,4,0,edge order,8,129,1.21973,1717,1
stripe1.obj,4,0,edge order,9,80,1.21907,1717,1
stripe1.obj,4,0,edge order,10,64,1.21862,1729,1
stripe1.obj,4,0,edge order,11,48,1.21842,1718,1
stripe1.obj,4,0,edge order,12,16,1.21841,1722,1
stripe1.obj,4,0,edge order,13,0,1.21841,1721,1
stripe1.obj,4,0,greedy,0,1,1.25714,-1,1
stripe1.obj,4,0,greedy,1,29168,1.25002,2836,1
stripe1.obj,4,0,greedy,2,20882,1.23458,2522,1
stripe1.obj,4,0,greedy,3,12851,1.22369,2147,1
stripe1.obj,4,0,greedy,4,7588,1.21472,1960,1
stripe1.obj,4,0,greedy,5,3999,1.20808,1856,1
stripe1.obj,4,0,greedy,6,2305,1.203,1815,1
stripe1.obj,4,0,greedy,7,1326,1.1994,1777,1
stripe1.obj,4,0,greedy,8,718,1.19705,1762,1
stripe1.obj,4,0,greedy,9,322,1.19551,1753,1
stripe1.obj,4,0,greedy,10,161,1.19463,1747,1
stripe1.obj,4,0,greedy,11,81,1.19433,1745,1
stripe1.obj,4,0,greedy,12,33,1.19432,1745,1
stripe1.obj,4,0,greedy,13,34,1.19432,1747,1
stripe1.obj,4,0,greedy,14,0,1.19432,1740,1
stripe1.obj,4,0,random,0,1,1.25714,-1,1
stripe1.obj,4,0,random,1,36742,1.24566,2151,1
stripe1.obj,4,0,random,2,13580,1.24015,1909,1
stripe1.obj,4,0,random,3,4574,1.23782,1810,1
stripe1.obj,4,0,random,4,1265,1.23707,1788,1
stripe1.obj,4,0,random,5,349,1.23677,1779,1
stripe1.obj,4,0,random,6,112,1.2367,1784,1
stripe1.obj,4,0,random,7,36,1.23669,1775,1
stripe1.obj,4,0,random,8,16,1.23669,1781,1
stripe1.obj,4,0,random,9,11,1.23668,1777,1
stripe1.obj,4,0,random,10,4,1.23668,1785,1
stripe1.obj,4,0,random,11,2,1.23668,1778,1
stripe1.obj,4,0,random,12,2,1.23668,1780,1
stripe1.obj,4,0,random,13,1,1.23668,1779,1
stripe1.obj,4,0,random,14,0,1.23668,1814,1
stripe1.obj,4,0,heuristic,0,1,1.25714,-1,1
stripe1.obj,4,0,heuristic,1,29168,1.25002,2887,1
stripe1.obj,4,0,heuristic,2,20882,1.23458,2561,1
stripe1.obj,4,0,heuristic,3,12851,1.22369,2180,1
stripe1.obj,4,0,heuristic,4,7588,1.21472,2003,1
stripe1.obj,4,0,heuristic,5,3999,1.20808,1894,1
stripe1.obj,4,0,heuristic,6,2305,1.203,1840,1
stripe1.obj,4,0,heuristic,7,1326,1.1994,1816,1
stripe1.obj,4,0,heuristic,8,718,1.19705,1797,1
stripe1.obj,4,0,heuristic,9,322,1.19551,1792,1
stripe1.obj,4,0,heuristic,10,161,1.19463,1784,1
stripe1.obj,4,0,heuristic,11,81,1.19433,1783,1
stripe1.obj,4,0,heuristic,12,33,1.19432,1774,1
stripe1.obj,4,0,heuristic,13,34,1.19432,1781,1
stripe1.obj,4,0,heuristic,14,0,1.19432,1780,1
stripe1.obj,4,0,edge order,0,3,1.02689,-1,3
stripe1.obj,4,0,edge order,1,28307,1.02551,1861,3
stripe1.obj,4,0,edge order,2,18313,1.02515,2222,3
stripe1.obj,4,0,edge order,3,6578,1.02503,2128,3
stripe1.obj,4,0,edge order,4,2007,1.025,2070,3
stripe1.obj,4,0,edge order,5,656,1.02498,2087,3
stripe1.obj,4,0,edge order,6,320,1.02497,2087,3
stripe1.obj,4,0,edge order,7,112,1.02497,2089,3
stripe1.obj,4,0,edge order,8,64,1.02497,2090,3
stripe1.obj,4,0,edge order,9,32,1.02497,2096,3
stripe1.obj,4,0,edge order,10,0,1.02497,2088,3
stripe1.obj,4,0,greedy,0,3,1.02689,-1,3
stripe1.obj,4,0,greedy,1,27465,1.02554,2792,3
stripe1.obj,4,0,greedy,2,16642,1.02517,2743,3
stripe1.obj,4,0,greedy,3,7301,1.02507,2399,3
stripe1.obj,4,0,greedy,4,4260,1.02496,2236,3
stripe1.obj,4,0,greedy,5,1921,1.02491,2157,3
stripe1.obj,4,0,greedy,6,802,1.02488,2128,3
stripe1.obj,4,0,greedy,7,386,1.02487,2133,3
stripe1.obj,4,0,greedy,8,145,1.02487,2121,3
stripe1.obj,4,0,greedy,9,65,1.02487,2118,3
stripe1.obj,4,0,greedy,10,48,1.02487,2117,3
stripe1.obj,4,0,greedy,11,32,1.02487,2121,3
stripe1.obj,4,0,greedy,12,48,1.02487,2113,3
stripe1.obj,4,0,greedy,13,32,1.02487,2112,3
stripe1.obj,4,0,greedy,14,16,1.02487,2113,3
stripe1.obj,4,0,greedy,15,0,1.02487,2114,3
stripe1.obj,4,0,random,0,3,1.02689,-1,3
stripe1.obj,4,0,random,1,33791,1.02534,2410,3
stripe1.obj,4,0,random,2,14096,1.02509,2329,3
stripe1.obj,4,0,random,3,4371,1.02504,2233,3
stripe1.obj,4,0,random,4,1248,1.02502,2211,3
stripe1.obj,4,0,random,5,328,1.02501,2206,3
stripe1.obj,4,0,random,6,114,1.02501,2208,3
stripe1.obj,4,0,random,7,69,1.02501,2205,3
stripe1.obj,4,0,random,8,52,1.02501,2203,3
stripe1.obj,4,0,random,9,31,1.02501,2211,3
stripe1.obj,4,0,random,10,12,1.02501,2203,3
stripe1.obj,4,0,random,11,0,1.02501,2200,3
stripe1.obj,4,0,heuristic,0,3,1.02689,-1,3
stripe1.obj,4,0,heuristic,1,27465,1.02554,2840,3
stripe1.obj,4,0,heuristic,2,16642,1.02517,2769,3
stripe1.obj,4,0,heuristic,3,7301,1.02507,2408,3
stripe1.obj,4,0,heuristic,4,4260,1.02496,2274,3
stripe1.obj,4,0,heuristic,5,1921,1.02491,2203,3
stripe1.obj,4,0,heuristic,6,802,1.02488,2176,3
stripe1.obj,4,0,heuristic,7,386,1.02487,2165,3
stripe1.obj,4,0,heuristic,8,145,1.02487,2158,3
stripe1.obj,4,0,heuristic,9,65,1.02487,2159,3
stripe1.obj,4,0,heuristic,10,48,1.02487,2154,3
stripe1.obj,4,0,heuristic,11,32,1.02487,2154,3
stripe1.obj,4,0,heuristic,12,48,1.02487,2156,3
stripe1.obj,4,0,heuristic,13,32,1.02487,2164,3
stripe1.obj,4,0,heuristic,14,16,1.02487,2153,3
stripe1.obj,4,0,heuristic,15,0,1.02487,2152,3
stripe1.obj,4,0,edge order,0,10,1.02165,-1,10
stripe1.obj,4,0,edge order,1,27680,1.02052,1828,10
stripe1.obj,4,0,edge order,2,16947,1.02037,2207,10
stripe1.obj,4,0,edge order,3,5874,1.02028,2129,10
stripe1.obj,4,0,edge order,4,1684,1.02027,2094,10
stripe1.obj,4,0,edge order,5,656,1.02025,2097,10
stripe1.obj,4,0,edge order,6,320,1.02024,2103,10
stripe1.obj,4,0,edge order,7,16,1.02024,2106,10
stripe1.obj,4,0,edge order,8,0,1.02024,2107,10
stripe1.obj,4,0,greedy,0,10,1.02165,-1,10
stripe1.obj,4,0,greedy,1,26944,1.02059,2755,10
stripe1.obj,4,0,greedy,2,15480,1.02045,2696,10
stripe1.obj,4,0,greedy,3,6826,1.0204,2367,10
stripe1.obj,4,0,greedy,4,3586,1.02032,2253,10
stripe1.obj,4,0,greedy,5,1747,1.02028,2173,10
stripe1.obj,4,0,greedy,6,787,1.02027,2161,10
stripe1.obj,4,0,greedy,7,226,1.02026,2185,10
stripe1.obj,4,0,greedy,8,65,1.02026,2153,10
stripe1.obj,4,0,greedy,9,2,1.02026,2165,10
stripe1.obj,4,0,greedy,10,1,1.02026,2160,10
stripe1.obj,4,0,greedy,11,0,1.02026,2151,10
stripe1.obj,4,0,random,0,10,1.02165,-1,10
stripe1.obj,4,0,random,1,32727,1.02053,2370,10
stripe1.obj,4,0,random,2,13038,1.02041,2317,10
stripe1.obj,4,0,random,3,3818,1.02038,2243,10
stripe1.obj,4,0,random,4,1117,1.02037,2226,10
stripe1.obj,4,0,random,5,318,1.02036,2225,10
stripe1.obj,4,0,random,6,65,1.02036,2234,10
stripe1.obj,4,0,random,7,8,1.02036,2225,10
stripe1.obj,4,0,random,8,0,1.02036,2226,10
stripe1.obj,4,0,heuristic,0,10,1.02165,-1,10
stripe1.obj,4,0,heuristic,1,26944,1.02059,2781,10
stripe1.obj,4,0,heuristic,2,15480,1.02045,2733,10
stripe1.obj,4,0,heuristic,3,6826,1.0204,2406,10
stripe1.obj,4,0,heuristic,4,3586,1.02032,2296,10
stripe1.obj,4,0,heuristic,5,1747,1.02028,2216,10
stripe1.obj,4,0,heuristic,6,787,1.02027,2205,10
stripe1.obj,4,0,heuristic,7,226,1.02026,2225,10
stripe1.obj,4,0,heuristic,8,65,1.02026,2193,10
stripe1.obj,4,0,heuristic,9,2,1.02026,2188,10
stripe1.obj,4,0,heuristic,10,1,1.02026,2188,10
stripe1.obj,4,0,heuristic,11,0,1.02026,2190,10
stripe1.obj,4,1,edge order,0,1,0.379703,-1,1
stripe1.obj,4,1,edge order,1,29449,0.377998,1797,1
stripe1.obj,4,1,edge order,2,17707,0.377667,2549,1
stripe1.obj,4,1,edge order,3,4931,0.377584,2480,1
stripe1.obj,4,1,edge order,4,1008,0.377568,2409,1
stripe1.obj,4,1,edge order,5,336,0.377566,2427,1
stripe1.obj,4,1,edge order,6,128,0.377566,2429,1
stripe1.obj,4,1,edge order,7,48,0.377565,2423,1
stripe1.obj,4,1,edge order,8,0,0.377565,2457,1
stripe1.obj,4,1,greedy,0,1,0.379703,-1,1
stripe1.obj,4,1,greedy,1,29433,0.377998,2888,1
stripe1.obj,4,1,greedy,2,17079,0.377667,2890,1
stripe1.obj,4,1,greedy,3,5509,0.377584,2576,1
stripe1.obj,4,1,greedy,4,1060,0.377568,2445,1
stripe1.obj,4,1,greedy,5,339,0.377566,2439,1
stripe1.obj,4,1,greedy,6,132,0.377566,2449,1
stripe1.obj,4,1,greedy,7,50,0.377565,2450,1
stripe1.obj,4,1,greedy,8,1,0.377565,2443,1
stripe1.obj,4,1,greedy,9,0,0.377565,2447,1
stripe1.obj,4,1,random,0,1,0.379703,-1,1
stripe1.obj,4,1,random,1,35184,0.377895,2512,1
stripe1.obj,4,1,random,2,14239,0.377627,2577,1
stripe1.obj,4,1,random,3,3293,0.377574,2530,1
stripe1.obj,4,1,random,4,634,0.377567,2539,1
stripe1.obj,4,1,random,5,201,0.377566,2523,1
stripe1.obj,4,1,random,6,56,0.377566,2530,1
stripe1.obj,4,1,random,7,17,0.377565,2526,1
stripe1.obj,4,1,random,8,0,0.377565,2528,1
stripe1.obj,4,1,heuristic,0,1,0.379703,-1,1
stripe1.obj,4,1,heuristic,1,29433,0.377998,2930,1
stripe1.obj,4,1,heuristic,2,17079,0.377667,2926,1
stripe1.obj,4,1,heuristic,3,5509,0.377584,2617,1
stripe1.obj,4,1,heuristic,4,1060,0.377568,2494,1
stripe1.obj,4,1,heuristic,5,339,0.377566,2477,1
stripe1.obj,4,1,heuristic,6,132,0.377566,2472,1
stripe1.obj,4,1,heuristic,7,50,0.377565,2471,1
stripe1.obj,4,1,heuristic,8,1,0.377565,2472,1
stripe1.obj,4,1,heuristic,9,0,0.377565,2470,1
stripe1.obj,4,1,edge order,0,3,0.379699,-1,3
stripe1.obj,4,1,edge order,1,29428,0.377999,1799,3
stripe1.obj,4,1,edge order,2,17842,0.377669,2543,3
stripe1.obj,4,1,edge order,3,5083,0.377586,2470,3
stripe1.obj,4,1,edge order,4,1157,0.377571,2404,3
stripe1.obj,4,1,edge order,5,401,0.377568,2411,3
stripe1.obj,4,1,edge order,6,131,0.377568,2413,3
stripe1.obj,4,1,edge order,7,50,0.377568,2419,3
stripe1.obj,4,1,edge order,8,0,0.377568,2422,3
stripe1.obj,4,1,greedy,0,3,0.379699,-1,3
stripe1.obj,4,1,greedy,1,29415,0.377999,2886,3
stripe1.obj,4,1,greedy,2,17131,0.377669,2886,3
stripe1.obj,4,1,greedy,3,5606,0.377586,2567,3
stripe1.obj,4,1,greedy,4,1126,0.377571,2439,3
stripe1.obj,4,1,greedy,5,579,0.377568,2435,3
stripe1.obj,4,1,greedy,6,165,0.377568,2425,3
stripe1.obj,4,1,greedy,7,52,0.377568,2466,3
stripe1.obj,4,1,greedy,8,2,0.377568,2429,3
stripe1.obj,4,1,greedy,9,2,0.377568,2425,3
stripe1.obj,4,1,greedy,10,2,0.377568,2425,3
stripe1.obj,4,1,greedy,11,1,0.377568,2426,3
stripe1.obj,4,1,greedy,12,0,0.377568,2432,3
stripe1.obj,4,1,random,0,3,0.379699,-1,3
stripe1.obj,4,1,random,1,35181,0.377892,2498,3
stripe1.obj,4,1,random,2,14371,0.37763,2573,3
stripe1.obj,4,1,random,3,3500,0.377577,2524,3
stripe1.obj,4,1,random,4,710,0.377569,2504,3
stripe1.obj,4,1,random,5,205,0.377568,2506,3
stripe1.obj,4,1,random,6,67,0.377568,2510,3
stripe1.obj,4,1,random,7,11,0.377568,2518,3
stripe1.obj,4,1,random,8,0,0.377568,2517,3
stripe1.obj,4,1,heuristic,0,3,0.379699,-1,3
stripe1.obj,4,1,heuristic,1,29415,0.377999,2930,3
stripe1.obj,4,1,heuristic,2,17131,0.377669,2922,3
stripe1.obj,4,1,heuristic,3,5606,0.377586,2600,3
stripe1.obj,4,1,heuristic,4,1126,0.377571,2475,3
stripe1.obj,4,1,heuristic,5,579,0.377568,2474,3
stripe1.obj,4,1,heuristic,6,165,0.377568,2470,3
stripe1.obj,4,1,heuristic,7,52,0.377568,2465,3
stripe1.obj,4,1,heuristic,8,2,0.377568,2477,3
stripe1.obj,4,1,heuristic,9,2,0.377568,2471,3
stripe1.obj,4,1,heuristic,10,2,0.377568,2467,3
stripe1.obj,4,1,heuristic,11,1,0.377568,2464,3
stripe1.obj,4,1,heuristic,12,0,0.377568,2460,3
stripe1.obj,4,1,edge order,0,10,0.379698,-1,10
stripe1.obj,4,1,edge order,1,29400,0.378,1801,10
stripe1.obj,4,1,edge order,2,17508,0.377671,2543,10
stripe1.obj,4,1,edge order,3,5118,0.377589,2474,10
stripe1.obj,4,1,edge order,4,1226,0.377573,2402,10
stripe1.obj,4,1,edge order,5,417,0.377571,2417,10
stripe1.obj,4,1,edge order,6,129,0.377571,2417,10
stripe1.obj,4,1,edge order,7,51,0.377571,2417,10
stripe1.obj,4,1,edge order,8,2,0.377571,2423,10
stripe1.obj,4,1,edge order,9,0,0.377571,2418,10
stripe1.obj,4,1,greedy,0,10,0.379698,-1,10
stripe1.obj,4,1,greedy,1,29390,0.378,2884,10
stripe1.obj,4,1,greedy,2,16942,0.377671,2887,10
stripe1.obj,4,1,greedy,3,5525,0.377589,2569,10
stripe1.obj,4,1,greedy,4,1173,0.377574,2435,10
stripe1.obj,4,1,greedy,5,579,0.377571,2431,10
stripe1.obj,4,1,greedy,6,180,0.377571,2429,10
stripe1.obj,4,1,greedy,7,50,0.377571,2441,10
stripe1.obj,4,1,greedy,8,1,0.377571,2429,10
stripe1.obj,4,1,greedy,9,2,0.377571,2426,10
stripe1.obj,4,1,greedy,10,2,0.377571,2427,10
stripe1.obj,4,1,greedy,11,2,0.377571,2424,10
stripe1.obj,4,1,greedy,12,1,0.377571,2426,10
stripe1.obj,4,1,greedy,13,1,0.377571,2428,10
stripe1.obj,4,1,greedy,14,0,0.377571,2459,10
stripe1.obj,4,1,random,0,10,0.379698,-1,10
stripe1.obj,4,1,random,1,35189,0.377886,2507,10
stripe1.obj,4,1,random,2,14123,0.377629,2569,10
stripe1.obj,4,1,random,3,3471,0.37758,2516,10
stripe1.obj,4,1,random,4,727,0.377572,2503,10
stripe1.obj,4,1,random,5,242,0.377571,2506,10
stripe1.obj,4,1,random,6,59,0.377571,2508,10
stripe1.obj,4,1,random,7,12,0.377571,2519,10
stripe1.obj,4,1,random,8,0,0.377571,2517,10
stripe1.obj,4,1,heuristic,0,10,0.379698,-1,10
stripe1.obj,4,1,heuristic,1,29390,0.378,2918,10
stripe1.obj,4,1,heuristic,2,16942,0.377671,2913,10
stripe1.obj,4,1,heuristic,3,5525,0.377589,2603,10
stripe1.obj,4,1,heuristic,4,1173,0.377574,2472,10
stripe1.obj,4,1,heuristic,5,579,0.377571,2471,10
stripe1.obj,4,1,heuristic,6,180,0.377571,2461,10
stripe1.obj,4,1,heuristic,7,50,0.377571,2460,10
stripe1.obj,4,1,heuristic,8,1,0.377571,2463,10
stripe1.obj,4,1,heuristic,9,2,0.377571,2466,10
stripe1.obj,4,1,heuristic,10,2,0.377571,2469,10
stripe1.obj,4,1,heuristic,11,2,0.377571,2468,10
stripe1.obj,4,1,heuristic,12,1,0.377571,2465,10
stripe1.obj,4,1,heuristic,13,1,0.377571,2467,10
stripe1.obj,4,1,heuristic,14,0,0.377571,2472,10
stripe1.obj,3,1,edge order,0,-1,0.000100438,-1,-1
stripe1.obj,3,1,edge order,1,29227,0.000100316,1420,-1
stripe1.obj,3,1,edge order,2,15430,0.000100298,1948,-1
stripe1.obj,3,1,edge order,3,4970,0.000100295,1878,-1
stripe1.obj,3,1,edge order,4,720,0.000100295,1827,-1
stripe1.obj,3,1,edge order,5,0,0.000100295,1843,-1
stripe1.obj,3,1,greedy,0,-1,0.000100438,-1,-1
stripe1.obj,3,1,greedy,1,29226,0.000100316,2196,-1
stripe1.obj,3,1,greedy,2,15431,0.000100298,2191,-1
stripe1.obj,3,1,greedy,3,4970,0.000100295,1969,-1
stripe1.obj,3,1,greedy,4,720,0.000100295,1862,-1
stripe1.obj,3,1,greedy,5,0,0.000100295,1859,-1
stripe1.obj,3,1,random,0,-1,0.000100438,-1,-1
stripe1.obj,3,1,random,1,34381,0.00010031,1886,-1
stripe1.obj,3,1,random,2,12689,0.000100296,1971,-1
stripe1.obj,3,1,random,3,2966,0.000100295,1933,-1
stripe1.obj,3,1,random,4,311,0.000100295,1931,-1
stripe1.obj,3,1,random,5,0,0.000100295,1928,-1
stripe1.obj,3,1,heuristic,0,-1,0.000100438,-1,-1
stripe1.obj,3,1,heuristic,1,29226,0.000100316,2242,-1
stripe1.obj,3,1,heuristic,2,15431,0.000100298,2250,-1
stripe1.obj,3,1,heuristic,3,4970,0.000100295,2011,-1
stripe1.obj,3,1,heuristic,4,720,0.000100295,1896,-1
stripe1.obj,3,1,heuristic,5,0,0.000100295,1887,-1
cathead.obj,2,0,edge order,0,-1,0.904913,-1,-1
cathead.obj,2,0,edge order,1,44,0.89921,6,-1
cathead.obj,2,0,edge order,2,0,0.89921,7,-1
cathead.obj,2,0,greedy,0,-1,0.904913,-1,-1
cathead.obj,2,0,greedy,1,40,0.899423,6,-1
cathead.obj,2,0,greedy,2,4,0.89921,7,-1
cathead.obj,2,0,greedy,3,0,0.89921,7,-1
cathead.obj,2,0,random,0,-1,0.904913,-1,-1
cathead.obj,2,0,random,1,43,0.899211,6,-1
cathead.obj,2,0,random,2,1,0.89921,7,-1
cathead.obj,2,0,random,3,0,0.89921,7,-1
cathead.obj,2,0,heuristic,0,-1,0.904913,-1,-1
cathead.obj,2,0,heuristic,1,40,0.899423,6,-1
cathead.obj,2,0,heuristic,2,4,0.89921,7,-1
cathead.obj,2,0,heuristic,3,0,0.89921,7,-1
cathead.obj,3,0,edge order,0,-1,0.064794,-1,-1
cathead.obj,3,0,edge order,1,44,0.0590902,7,-1
cathead.obj,3,0,edge order,2,0,0.0590902,7,-1
cathead.obj,3,0,greedy,0,-1,0.064794,-1,-1
cathead.obj,3,0,greedy,1,40,0.0593037,6,-1
cathead.obj,3,0,greedy,2,4,0.0590902,7,-1
cathead.obj,3,0,greedy,3,0,0.0590902,7,-1
cathead.obj,3,0,random,0,-1,0.064794,-1,-1
cathead.obj,3,0,random,1,44,0.0590902,6,-1
cathead.obj,3,0,random,2,0,0.0590902,7,-1
cathead.obj,3,0,heuristic,0,-1,0.064794,-1,-1
