mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time
fig10_nonuniform.obj,4,1,heuristic,4,80,0.621312,3040
fig10_nonuniform.obj,4,1,heuristic,5,17,0.621312,3047
fig10_nonuniform.obj,4,1,heuristic,6,3,0.621312,3040
fig10_nonuniform.obj,4,1,heuristic,7,1,0.621312,3038
fig10_nonuniform.obj,4,1,heuristic,8,0,0.621312,3035
fig10_nonuniform.obj,3,1,start,0,-1,0.347624,-1
fig10_nonuniform.obj,3,1,edge order,1,259,0.347623,2399
fig10_nonuniform.obj,3,1,edge order,2,4,0.347623,2396
fig10_nonuniform.obj,3,1,edge order,3,0,0.347623,2395
fig10_nonuniform.obj,3,1,greedy,1,257,0.347623,2409
fig10_nonuniform.obj,3,1,greedy,2,5,0.347623,2412
fig10_nonuniform.obj,3,1,greedy,3,1,0.347623,2409
fig10_nonuniform.obj,3,1,greedy,4,0,0.347623,2412
fig10_nonuniform.obj,3,1,random,1,260,0.347623,2476
fig10_nonuniform.obj,3,1,random,2,3,0.347623,2481
fig10_nonuniform.obj,3,1,random,3,0,0.347623,2475
fig10_nonuniform.obj,3,1,heuristic,1,257,0.347623,2454
fig10_nonuniform.obj,3,1,heuristic,2,5,0.347623,2457
fig10_nonuniform.obj,3,1,heuristic,3,1,0.347623,2455
fig10_nonuniform.obj,3,1,heuristic,4,0,0.347623,2456
Octo_cut2.obj,2,0,start,0,-1,18.8648,-1
Octo_cut2.obj,2,0,edge order,1,8153,18.8248,731
Octo_cut2.obj,2,0,edge order,2,2302,18.8175,781
Octo_cut2.obj,2,0,edge order,3,266,18.8164,793
Octo_cut2.obj,2,0,edge order,4,8,18.8164,796
Octo_cut2.obj,2,0,edge order,5,0,18.8164,797
Octo_cut2.obj,2,0,greedy,1,6134,18.8356,793
Octo_cut2.obj,2,0,greedy,2,2904,18.8223,794
Octo_cut2.obj,2,0,greedy,3,1227,18.8177,798
Octo_cut2.obj,2,0,greedy,4,360,18.8167,803
Octo_cut2.obj,2,0,greedy,5,85,18.8165,803
Octo_cut2.obj,2,0,greedy,6,24,18.8164,804
Octo_cut2.obj,2,0,greedy,7,7,18.8164,806
Octo_cut2.obj,2,0,greedy,8,3,18.8164,806
Octo_cut2.obj,2,0,greedy,9,0,18.8164,804
Octo_cut2.obj,2,0,random,1,8222,18.8241,750
Octo_cut2.obj,2,0,random,2,2148,18.817,795
Octo_cut2.obj,2,0,random,3,293,18.8165,810
Octo_cut2.obj,2,0,random,4,22,18.8164,811
Octo_cut2.obj,2,0,random,5,3,18.8164,812
Octo_cut2.obj,2,0,random,6,0,18.8164,811
Octo_cut2.obj,2,0,heuristic,1,6134,18.8356,809
Octo_cut2.obj,2,0,heuristic,2,2904,18.8223,811
Octo_cut2.obj,2,0,heuristic,3,1227,18.8177,816
Octo_cut2.obj,2,0,heuristic,4,360,18.8167,820
Octo_cut2.obj,2,0,heuristic,5,85,18.8165,819
Octo_cut2.obj,2,0,heuristic,6,24,18.8164,827
Octo_cut2.obj,2,0,heuristic,7,7,18.8164,827
Octo_cut2.obj,2,0,heuristic,8,3,18.8164,827
Octo_cut2.obj,2,0,heuristic,9,0,18.8164,826
Octo_cut2.obj,3,0,start,0,-1,7.85874,-1
Octo_cut2.obj,3,0,edge order,1,8169,7.81869,736
Octo_cut2.obj,3,0,edge order,2,2304,7.81139,781
Octo_cut2.obj,3,0,edge order,3,267,7.81037,796
Octo_cut2.obj,3,0,edge order,4,9,7.81036,796
Octo_cut2.obj,3,0,edge order,5,0,7.81036,796
Octo_cut2.obj,3,0,greedy,1,6142,7.82958,794
Octo_cut2.obj,3,0,greedy,2,2908,7.81622,801
Octo_cut2.obj,3,0,greedy,3,1231,7.81168,801
Octo_cut2.obj,3,0,greedy,4,363,7.81063,803
Octo_cut2.obj,3,0,greedy,5,86,7.81043,802
Octo_cut2.obj,3,0,greedy,6,24,7.81038,803
Octo_cut2.obj,3,0,greedy,7,7,7.81036,803
Octo_cut2.obj,3,0,greedy,8,3,7.81036,802
Octo_cut2.obj,3,0,greedy,9,0,7.81036,803
Octo_cut2.obj,3,0,random,1,8221,7.818,755
Octo_cut2.obj,3,0,random,2,2186,7.81091,801
Octo_cut2.obj,3,0,random,3,304,7.81037,812
Octo_cut2.obj,3,0,random,4,15,7.81036,810
Octo_cut2.obj,3,0,random,5,0,7.81036,811
Octo_cut2.obj,3,0,heuristic,1,6142,7.82958,806
Octo_cut2.obj,3,0,heuristic,2,2908,7.81622,809
Octo_cut2.obj,3,0,heuristic,3,1231,7.81168,813
Octo_cut2.obj,3,0,heuristic,4,363,7.81063,817
Octo_cut2.obj,3,0,heuristic,5,86,7.81043,833
Octo_cut2.obj,3,0,heuristic,6,24,7.81038,819
Octo_cut2.obj,3,0,heuristic,7,7,7.81036,819
Octo_cut2.obj,3,0,heuristic,8,3,7.81036,817
Octo_cut2.obj,3,0,heuristic,9,0,7.81036,816
Octo_cut2.obj,4,0,start,0,1,11.2395,-1
Octo_cut2.obj,4,0,edge order,1,8536,11.2006,958
Octo_cut2.obj,4,0,edge order,2,2692,11.1923,1010
Octo_cut2.obj,4,0,edge order,3,417,11.1909,1023
Octo_cut2.obj,4,0,edge order,4,39,11.1908,1025
Octo_cut2.obj,4,0,edge order,5,6,11.1908,1026
Octo_cut2.obj,4,0,edge order,6,0,11.1908,1028
Octo_cut2.obj,4,0,greedy,1,6300,11.2129,1032
Octo_cut2.obj,4,0,greedy,2,3135,11.1984,1025
Octo_cut2.obj,4,0,greedy,3,1513,11.193,1033
Octo_cut2.obj,4,0,greedy,4,551,11.1914,1032
Octo_cut2.obj,4,0,greedy,5,162,11.191,1032
Octo_cut2.obj,4,0,greedy,6,53,11.1909,1032
Octo_cut2.obj,4,0,greedy,7,23,11.1908,1032
Octo_cut2.obj,4,0,greedy,8,9,11.1908,1032
Octo_cut2.obj,4,0,greedy,9,4,11.1908,1031
Octo_cut2.obj,4,0,greedy,10,1,11.1908,1047
Octo_cut2.obj,4,0,greedy,11,0,11.1908,1031
Octo_cut2.obj,4,0,random,1,8585,11.1994,985
Octo_cut2.obj,4,0,random,2,2614,11.1918,1026
Octo_cut2.obj,4,0,random,3,456,11.1909,1040
Octo_cut2.obj,4,0,random,4,51,11.1908,1043
Octo_cut2.obj,4,0,random,5,10,11.1908,1043
Octo_cut2.obj,4,0,random,6,0,11.1908,1058
Octo_cut2.obj,4,0,heuristic,1,6300,11.2129,1043
Octo_cut2.obj,4,0,heuristic,2,3135,11.1984,1041
Octo_cut2.obj,4,0,heuristic,3,1513,11.193,1047
Octo_cut2.obj,4,0,heuristic,4,551,11.1914,1053
Octo_cut2.obj,4,0,heuristic,5,162,11.191,1047
Octo_cut2.obj,4,0,heuristic,6,53,11.1909,1047
Octo_cut2.obj,4,0,heuristic,7,23,11.1908,1046
Octo_cut2.obj,4,0,heuristic,8,9,11.1908,1045
Octo_cut2.obj,4,0,heuristic,9,4,11.1908,1045
Octo_cut2.obj,4,0,heuristic,10,1,11.1908,1047
Octo_cut2.obj,4,0,heuristic,11,0,11.1908,1063
Octo_cut2.obj,4,0,start,0,3,11.238,-1
Octo_cut2.obj,4,0,edge order,1,8334,11.1992,958
Octo_cut2.obj,4,0,edge order,2,2547,11.1909,1008
Octo_cut2.obj,4,0,edge order,3,384,11.1895,1025
Octo_cut2.obj,4,0,edge order,4,30,11.1895,1026
Octo_cut2.obj,4,0,edge order,5,4,11.1895,1027
Octo_cut2.obj,4,0,edge order,6,0,11.1895,1028
Octo_cut2.obj,4,0,greedy,1,6192,11.2114,1030
Octo_cut2.obj,4,0,greedy,2,3023,11.197,1027
Octo_cut2.obj,4,0,greedy,3,1411,11.1916,1030
Octo_cut2.obj,4,0,greedy,4,509,11.19,1030
Octo_cut2.obj,4,0,greedy,5,147,11.1897,1029
Octo_cut2.obj,4,0,greedy,6,51,11.1895,1026
Octo_cut2.obj,4,0,greedy,7,19,11.1895,1029
Octo_cut2.obj,4,0,greedy,8,7,11.1895,1027
Octo_cut2.obj,4,0,greedy,9,4,11.1895,1028
Octo_cut2.obj,4,0,greedy,10,1,11.1895,1043
Octo_cut2.obj,4,0,greedy,11,0,11.1895,1031
Octo_cut2.obj,4,0,random,1,8354,11.1979,985
Octo_cut2.obj,4,0,random,2,2415,11.1902,1028
Octo_cut2.obj,4,0,random,3,441,11.1895,1039
Octo_cut2.obj,4,0,random,4,52,11.1895,1043
Octo_cut2.obj,4,0,random,5,9,11.1895,1042
Octo_cut2.obj,4,0,random,6,0,11.1895,1039
Octo_cut2.obj,4,0,heuristic,1,6192,11.2114,1045
Octo_cut2.obj,4,0,heuristic,2,3023,11.197,1041
Octo_cut2.obj,4,0,heuristic,3,1411,11.1916,1043
Octo_cut2.obj,4,0,heuristic,4,509,11.19,1062
Octo_cut2.obj,4,0,heuristic,5,147,11.1897,1042
Octo_cut2.obj,4,0,heuristic,6,51,11.1895,1043
Octo_cut2.obj,4,0,heuristic,7,19,11.1895,1043
Octo_cut2.obj,4,0,heuristic,8,7,11.1895,1044
Octo_cut2.obj,4,0,heuristic,9,4,11.1895,1045
Octo_cut2.obj,4,0,heuristic,10,1,11.1895,1043
Octo_cut2.obj,4,0,heuristic,11,0,11.1895,1060
Octo_cut2.obj,4,0,start,0,10,11.2379,-1
Octo_cut2.obj,4,0,edge order,1,8292,11.1991,956
Octo_cut2.obj,4,0,edge order,2,2532,11.1909,1007
Octo_cut2.obj,4,0,edge order,3,375,11.1895,1021
Octo_cut2.obj,4,0,edge order,4,27,11.1894,1023
Octo_cut2.obj,4,0,edge order,5,3,11.1894,1021
Octo_cut2.obj,4,0,edge order,6,0,11.1894,1021
Octo_cut2.obj,4,0,greedy,1,6163,11.2114,1025
Octo_cut2.obj,4,0,greedy,2,3005,11.197,1023
Octo_cut2.obj,4,0,greedy,3,1399,11.1916,1027
Octo_cut2.obj,4,0,greedy,4,506,11.19,1030
Octo_cut2.obj,4,0,greedy,5,143,11.1896,1030
Octo_cut2.obj,4,0,greedy,6,49,11.1895,1026
Octo_cut2.obj,4,0,greedy,7,18,11.1895,1026
Octo_cut2.obj,4,0,greedy,8,5,11.1895,1026
Octo_cut2.obj,4,0,greedy,9,4,11.1895,1030
Octo_cut2.obj,4,0,greedy,10,1,11.1895,1030
Octo_cut2.obj,4,0,greedy,11,0,11.1895,1031
Octo_cut2.obj,4,0,random,1,8343,11.1989,985
Octo_cut2.obj,4,0,random,2,2397,11.1906,1028
Octo_cut2.obj,4,0,random,3,422,11.1896,1037
Octo_cut2.obj,4,0,random,4,48,11.1895,1040
Octo_cut2.obj,4,0,random,5,8,11.1895,1047
Octo_cut2.obj,4,0,random,6,0,11.1895,1040
Octo_cut2.obj,4,0,heuristic,1,6163,11.2114,1039
Octo_cut2.obj,4,0,heuristic,2,3005,11.197,1037
Octo_cut2.obj,4,0,heuristic,3,1399,11.1916,1041
Octo_cut2.obj,4,0,heuristic,4,506,11.19,1046
Octo_cut2.obj,4,0,heuristic,5,143,11.1896,1042
Octo_cut2.obj,4,0,heuristic,6,49,11.1895,1044
Octo_cut2.obj,4,0,heuristic,7,18,11.1895,1046
Octo_cut2.obj,4,0,heuristic,8,5,11.1895,1042
Octo_cut2.obj,4,0,heuristic,9,4,11.1895,1043
Octo_cut2.obj,4,0,heuristic,10,1,11.1895,1046
Octo_cut2.obj,4,0,heuristic,11,0,11.1895,1060
Octo_cut2.obj,4,1,start,0,1,0.0806495,-1
Octo_cut2.obj,4,1,edge order,1,8166,0.0793,950
Octo_cut2.obj,4,1,edge order,2,2366,0.079077,1006
Octo_cut2.obj,4,1,edge order,3,337,0.0790522,1021
Octo_cut2.obj,4,1,edge order,4,21,0.0790518,1021
Octo_cut2.obj,4,1,edge order,5,0,0.0790518,1025
Octo_cut2.obj,4,1,greedy,1,6153,0.0796258,1022
Octo_cut2.obj,4,1,greedy,2,2907,0.0792116,1020
Octo_cut2.obj,4,1,greedy,3,1302,0.0790937,1025
Octo_cut2.obj,4,1,greedy,4,420,0.0790602,1031
Octo_cut2.obj,4,1,greedy,5,121,0.0790528,1029
Octo_cut2.obj,4,1,greedy,6,26,0.0790525,1030
Octo_cut2.obj,4,1,greedy,7,8,0.0790524,1030
Octo_cut2.obj,4,1,greedy,8,1,0.0790524,1030
Octo_cut2.obj,4,1,greedy,9,0,0.0790524,1032
Octo_cut2.obj,4,1,random,1,8321,0.0792752,981
Octo_cut2.obj,4,1,random,2,2188,0.0790713,1027
Octo_cut2.obj,4,1,random,3,340,0.0790547,1038
Octo_cut2.obj,4,1,random,4,47,0.0790529,1040
Octo_cut2.obj,4,1,random,5,4,0.0790528,1042
Octo_cut2.obj,4,1,random,6,2,0.0790527,1042
Octo_cut2.obj,4,1,random,7,0,0.0790527,1041
Octo_cut2.obj,4,1,heuristic,1,6153,0.0796258,1036
Octo_cut2.obj,4,1,heuristic,2,2907,0.0792116,1035
Octo_cut2.obj,4,1,heuristic,3,1302,0.0790937,1038
Octo_cut2.obj,4,1,heuristic,4,420,0.0790602,1046
Octo_cut2.obj,4,1,heuristic,5,121,0.0790528,1048
Octo_cut2.obj,4,1,heuristic,6,26,0.0790525,1048
Octo_cut2.obj,4,1,heuristic,7,8,0.0790524,1060
Octo_cut2.obj,4,1,heuristic,8,1,0.0790524,1050
Octo_cut2.obj,4,1,heuristic,9,0,0.0790524,1048
Octo_cut2.obj,4,1,start,0,3,0.0621466,-1
Octo_cut2.obj,4,1,edge order,1,8153,0.0612355,954
Octo_cut2.obj,4,1,edge order,2,2330,0.0611109,1007
Octo_cut2.obj,4,1,edge order,3,296,0.0611029,1024
Octo_cut2.obj,4,1,edge order,4,17,0.0611026,1027
Octo_cut2.obj,4,1,edge order,5,1,0.0611026,1027
Octo_cut2.obj,4,1,edge order,6,0,0.0611026,1025
Octo_cut2.obj,4,1,greedy,1,6169,0.061436,1021
Octo_cut2.obj,4,1,greedy,2,2906,0.0611752,1019
Octo_cut2.obj,4,1,greedy,3,1268,0.0611165,1027
Octo_cut2.obj,4,1,greedy,4,382,0.0611047,1034
Octo_cut2.obj,4,1,greedy,5,93,0.0611025,1032
Octo_cut2.obj,4,1,greedy,6,21,0.0611023,1034
Octo_cut2.obj,4,1,greedy,7,3,0.0611023,1030
Octo_cut2.obj,4,1,greedy,8,1,0.0611023,1032
Octo_cut2.obj,4,1,greedy,9,0,0.0611023,1033
Octo_cut2.obj,4,1,random,1,8273,0.0612256,978
Octo_cut2.obj,4,1,random,2,2225,0.0611121,1043
Octo_cut2.obj,4,1,random,3,328,0.0611032,1040
Octo_cut2.obj,4,1,random,4,33,0.0611026,1045
Octo_cut2.obj,4,1,random,5,1,0.0611026,1041
Octo_cut2.obj,4,1,random,6,0,0.0611026,1042
Octo_cut2.obj,4,1,heuristic,1,6169,0.061436,1039
Octo_cut2.obj,4,1,heuristic,2,2906,0.0611752,1037
Octo_cut2.obj,4,1,heuristic,3,1268,0.0611165,1042
Octo_cut2.obj,4,1,heuristic,4,382,0.0611047,1050
Octo_cut2.obj,4,1,heuristic,5,93,0.0611025,1050
Octo_cut2.obj,4,1,heuristic,6,21,0.0611023,1049
Octo_cut2.obj,4,1,heuristic,7,3,0.0611023,1051
Octo_cut2.obj,4,1,heuristic,8,1,0.0611023,1049
Octo_cut2.obj,4,1,heuristic,9,0,0.0611023,1052
Octo_cut2.obj,4,1,start,0,10,0.0522157,-1
Octo_cut2.obj,4,1,edge order,1,8263,0.051422,953
Octo_cut2.obj,4,1,edge order,2,2397,0.0513168,1004
Octo_cut2.obj,4,1,edge order,3,328,0.0513081,1022
Octo_cut2.obj,4,1,edge order,4,21,0.0513079,1028
Octo_cut2.obj,4,1,edge order,5,0,0.0513079,1022
Octo_cut2.obj,4,1,greedy,1,6199,0.0515897,1025
Octo_cut2.obj,4,1,greedy,2,2982,0.0513761,1023
Octo_cut2.obj,4,1,greedy,3,1300,0.0513216,1024
Octo_cut2.obj,4,1,greedy,4,408,0.0513097,1031
Octo_cut2.obj,4,1,greedy,5,118,0.0513079,1030
Octo_cut2.obj,4,1,greedy,6,28,0.0513076,1028
Octo_cut2.obj,4,1,greedy,7,5,0.0513076,1032
Octo_cut2.obj,4,1,greedy,8,2,0.0513075,1030
Octo_cut2.obj,4,1,greedy,9,0,0.0513075,1031
Octo_cut2.obj,4,1,random,1,8288,0.0514112,978
Octo_cut2.obj,4,1,random,2,2285,0.0513164,1027
Octo_cut2.obj,4,1,random,3,366,0.0513083,1043
Octo_cut2.obj,4,1,random,4,31,0.051308,1044
Octo_cut2.obj,4,1,random,5,1,0.051308,1044
Octo_cut2.obj,4,1,random,6,0,0.051308,1041
Octo_cut2.obj,4,1,heuristic,1,6199,0.0515897,1039
Octo_cut2.obj,4,1,heuristic,2,2982,0.0513761,1033
Octo_cut2.obj,4,1,heuristic,3,1300,0.0513216,1036
Octo_cut2.obj,4,1,heuristic,4,408,0.0513097,1042
Octo_cut2.obj,4,1,heuristic,5,118,0.0513079,1046
Octo_cut2.obj,4,1,heuristic,6,28,0.0513076,1044
Octo_cut2.obj,4,1,heuristic,7,5,0.0513076,1045
Octo_cut2.obj,4,1,heuristic,8,2,0.0513075,1046
Octo_cut2.obj,4,1,heuristic,9,0,0.0513075,1046
Octo_cut2.obj,3,1,start,0,-1,1.24262,-1
Octo_cut2.obj,3,1,edge order,1,8088,1.24243,724
Octo_cut2.obj,3,1,edge order,2,2296,1.2424,776
Octo_cut2.obj,3,1,edge order,3,276,1.2424,790
Octo_cut2.obj,3,1,edge order,4,9,1.2424,794
Octo_cut2.obj,3,1,edge order,5,2,1.2424,792
Octo_cut2.obj,3,1,edge order,6,0,1.2424,792
Octo_cut2.obj,3,1,greedy,1,6079,1.24247,782
Octo_cut2.obj,3,1,greedy,2,2898,1.24241,785
Octo_cut2.obj,3,1,greedy,3,1234,1.2424,793
Octo_cut2.obj,3,1,greedy,4,353,1.2424,795
Octo_cut2.obj,3,1,greedy,5,87,1.2424,797
Octo_cut2.obj,3,1,greedy,6,27,1.2424,797
Octo_cut2.obj,3,1,greedy,7,7,1.2424,799
Octo_cut2.obj,3,1,greedy,8,3,1.2424,798
Octo_cut2.obj,3,1,greedy,9,1,1.2424,799
Octo_cut2.obj,3,1,greedy,10,0,1.2424,797
Octo_cut2.obj,3,1,random,1,8128,1.24243,745
Octo_cut2.obj,3,1,random,2,2223,1.2424,792
Octo_cut2.obj,3,1,random,3,279,1.2424,803
Octo_cut2.obj,3,1,random,4,37,1.2424,804
Octo_cut2.obj,3,1,random,5,4,1.2424,805
Octo_cut2.obj,3,1,random,6,0,1.2424,803
Octo_cut2.obj,3,1,heuristic,1,6079,1.24247,798
Octo_cut2.obj,3,1,heuristic,2,2898,1.24241,801
Octo_cut2.obj,3,1,heuristic,3,1234,1.2424,809
Octo_cut2.obj,3,1,heuristic,4,353,1.2424,809
Octo_cut2.obj,3,1,heuristic,5,87,1.2424,811
Octo_cut2.obj,3,1,heuristic,6,27,1.2424,810
Octo_cut2.obj,3,1,heuristic,7,7,1.2424,809
Octo_cut2.obj,3,1,heuristic,8,3,1.2424,811
Octo_cut2.obj,3,1,heuristic,9,1,1.2424,811
Octo_cut2.obj,3,1,heuristic,10,0,1.2424,810
